# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
49615.7000 M878 917135 1 619.7000 Kashi1 Sat46 289 N Kashi1->Sat46
49618.3000 M830 645355 2 4181.3000 Sat24 Sat46 230 N Sat24->Kashi1->Sat46
49621.6000 M806 807332 1 4184.6000 Kashi1 Sat46 230 N Kashi1->Sat46
49624.9000 M758 803181 2 8271.9000 Sat24 Sat46 162 N Sat24->Kashi1->Sat46
49627.1000 M791 534562 3 8274.1000 Sat68 Sat46 162 N Sat68->Sat24->Kashi1->Sat46
49629.8000 M914 650058 1 633.8000 Sat46 Kashi1 289 N Sat46->Kashi1
49633.2000 M842 837315 1 4196.2000 Sat46 Kashi1 230 N Sat46->Kashi1
49636.5000 M890 819313 2 640.5000 Sat13 Kashi1 289 N Sat13->Sat46->Kashi1
49639.5000 M818 726821 2 4202.5000 Sat13 Kashi1 229 N Sat13->Sat46->Kashi1
49642.1000 M919 633283 1 646.1000 Sat46 Sat57 289 N Sat46->Sat57
49644.7000 M895 649698 2 648.7000 Sat13 Sat57 289 N Sat13->Sat46->Sat57
49648.1000 M798 844048 2 4211.1000 Beijing0 Sat46 229 N Beijing0->Sat57->Sat46
49651.6000 M870 852618 2 655.6000 Beijing0 Sat46 289 N Beijing0->Sat57->Sat46
49654.7000 M927 755588 1 658.7000 Sat57 Sat46 289 N Sat57->Sat46
49657.1000 M910 590246 2 661.1000 Sat35 Sat46 288 N Sat35->Sat57->Sat46
49660.6000 M814 858534 3 4223.6000 Sanya2 Sat46 229 N Sanya2->Sat35->Sat57->Sat46
49662.8000 M886 529412 3 666.8000 Sanya2 Sat46 288 N Sanya2->Sat35->Sat57->Sat46
49759.7000 M915 861970 2 763.7000 Sat46 Sanya2 287 N Sat46->Sat57->Sanya2
49763.4000 M817 923599 3 4326.4000 Sat13 Beijing0 227 N Sat13->Sat46->Sat57->Beijing0
49767.0000 M891 895165 3 771.0000 Sat13 Sanya2 287 N Sat13->Sat46->Sat57->Sanya2
49770.0000 M841 745605 2 4333.0000 Sat46 Beijing0 227 N Sat46->Sat57->Beijing0
49772.3000 M889 566960 3 776.3000 Sat13 Beijing0 287 N Sat13->Sat46->Sat57->Beijing0
49775.6000 M913 822827 2 779.6000 Sat46 Beijing0 287 N Sat46->Sat57->Beijing0
51024.7000 M898 664849 1 2028.7000 Sat24 Kashi1 266 N Sat24->Kashi1
51027.4000 M858 655368 2 5590.4000 Sat68 Kashi1 206 N Sat68->Sat24->Kashi1
51031.2000 M796 925333 3 5594.2000 Beijing0 Sat24 206 N Beijing0->Sat46->Kashi1->Sat24
51034.0000 M837 697308 2 5597.0000 Sat35 Sat24 206 N Sat35->Kashi1->Sat24
51037.0000 M876 741424 1 2041.0000 Kashi1 Sat24 265 N Kashi1->Sat24
51040.4000 M724 840578 3 9687.4000 Beijing0 Sat24 138 N Beijing0->Sat46->Kashi1->Sat24
51043.6000 M917 784452 2 2047.6000 Sat46 Sat24 265 N Sat46->Kashi1->Sat24
51046.5000 M845 723116 2 5609.5000 Sat46 Sat24 206 N Sat46->Kashi1->Sat24
51050.5000 M892 990073 3 2054.5000 Sat13 Sat24 265 N Sat13->Sat46->Kashi1->Sat24
51053.4000 M820 723620 3 5616.4000 Sat13 Sat24 206 N Sat13->Sat46->Kashi1->Sat24
51057.0000 M868 882837 3 2061.0000 Beijing0 Sat24 265 N Beijing0->Sat46->Kashi1->Sat24
51612.6000 M716 640710 5 14449.6000 Sat68 Sat13 59 N Sat68->Sat24->Kashi1->Sat57->Sat46->Sat13
51616.0000 M756 833643 3 10263.0000 Sat24 Sat13 128 N Sat24->Kashi1->Sat46->Sat13
51618.7000 M875 655694 3 2622.7000 Kashi1 Sat13 256 N Kashi1->Sat57->Sat46->Sat13
51622.5000 M667 944995 4 14459.5000 Sanya2 Sat13 59 N Sanya2->Sat35->Sat57->Sat46->Sat13
51625.0000 M828 610776 3 6188.0000 Sat24 Sat13 196 N Sat24->Kashi1->Sat46->Sat13
51628.9000 M811 962621 4 6191.9000 Sanya2 Sat13 196 N Sanya2->Sat35->Sat57->Sat46->Sat13
51631.6000 M795 673392 3 6194.6000 Beijing0 Sat13 196 N Beijing0->Sat57->Sat46->Sat13
51634.4000 M739 686066 4 10281.4000 Sanya2 Sat13 128 N Sanya2->Sat35->Sat57->Sat46->Sat13
51637.9000 M803 866524 3 6200.9000 Kashi1 Sat13 196 N Kashi1->Sat57->Sat46->Sat13
51641.8000 M867 956115 3 2645.8000 Beijing0 Sat13 255 N Beijing0->Sat57->Sat46->Sat13
51643.9000 M684 518406 4 14480.9000 Sat24 Sat13 58 N Sat24->Kashi1->Sat57->Sat46->Sat13
51647.8000 M788 968739 5 10294.8000 Sat68 Sat13 128 N Sat68->Sat24->Kashi1->Sat57->Sat46->Sat13
51651.5000 M908 918174 3 2655.5000 Sat35 Sat13 255 N Sat35->Sat57->Sat46->Sat13
51654.3000 M883 678819 4 2658.3000 Sanya2 Sat13 255 N Sanya2->Sat35->Sat57->Sat46->Sat13
51658.0000 M924 915445 2 2662.0000 Sat57 Sat13 255 N Sat57->Sat46->Sat13
53406.8000 M991 718162 1 5.8000 Sat46 Sat57 299 N Sat46->Sat57
53410.5000 M999 908672 1 9.5000 Sat57 Sat46 299 N Sat57->Sat46
53748.0000 M906 749534 1 4752.0000 Sat35 Kashi1 220 N Sat35->Kashi1
53750.8000 M978 698418 1 349.8000 Sat35 Kashi1 294 N Sat35->Kashi1
53753.9000 M918 755810 2 4757.9000 Sat46 Sat35 220 N Sat46->Kashi1->Sat35
53756.3000 M862 590908 3 8319.3000 Sat68 Sat35 161 N Sat68->Sat24->Kashi1->Sat35
53759.8000 M901 864200 2 4763.8000 Sat24 Sat35 220 N Sat24->Kashi1->Sat35
53761.9000 M893 505750 3 4765.9000 Sat13 Sat35 220 N Sat13->Sat46->Kashi1->Sat35
53764.7000 M877 688996 1 4768.7000 Kashi1 Sat35 220 N Kashi1->Sat35
53768.1000 M949 826546 1 367.1000 Kashi1 Sat35 293 N Kashi1->Sat35
54316.3000 M957 824947 1 915.3000 Sanya2 Sat35 284 N Sanya2->Sat35
54319.4000 M946 764883 2 918.4000 Kashi1 Sanya2 284 N Kashi1->Sat35->Sanya2
54322.7000 M899 810020 3 5326.7000 Sat24 Sanya2 211 N Sat24->Kashi1->Sat35->Sanya2
54325.7000 M979 729761 1 924.7000 Sat35 Sanya2 284 N Sat35->Sanya2
54328.4000 M859 664723 4 8891.4000 Sat68 Sanya2 151 N Sat68->Sat24->Kashi1->Sat35->Sanya2
54372.8000 M988 940773 1 971.8000 Sat46 Sat13 283 N Sat46->Sat13
54376.0000 M996 796075 2 975.0000 Sat57 Sat13 283 N Sat57->Sat46->Sat13
54379.0000 M966 726259 1 978.0000 Sat13 Sat46 283 N Sat13->Sat46
55037.6000 M951 894126 1 1636.6000 Kashi1 Sat57 272 N Kashi1->Sat57
55039.7000 M903 506879 2 6043.7000 Sat24 Sat57 199 N Sat24->Kashi1->Sat57
55043.5000 M983 944555 2 1642.5000 Sat35 Sat57 272 N Sat35->Kashi1->Sat57
55046.0000 M864 617082 3 9609.0000 Sat68 Sat57 139 N Sat68->Sat24->Kashi1->Sat57
55049.2000 M994 779825 1 1648.2000 Sat57 Kashi1 272 N Sat57->Kashi1
55377.8000 M982 682754 3 1976.8000 Sat35 Sat46 267 N Sat35->Kashi1->Sat57->Sat46
55380.2000 M863 595653 4 9943.2000 Sat68 Sat46 134 N Sat68->Sat24->Kashi1->Sat57->Sat46
55382.8000 M902 645592 3 6386.8000 Sat24 Sat46 193 N Sat24->Kashi1->Sat57->Sat46
55385.6000 M950 696200 2 1984.6000 Kashi1 Sat46 266 N Kashi1->Sat57->Sat46
55387.9000 M967 569042 2 1986.9000 Sat13 Sat57 266 N Sat13->Sat46->Sat57
55425.3000 M962 551072 3 2024.3000 Sat13 Kashi1 266 N Sat13->Sat46->Sat57->Kashi1
55427.6000 M986 553438 2 2026.6000 Sat46 Kashi1 266 N Sat46->Sat57->Kashi1
55479.4000 M943 580423 1 2078.4000 Beijing0 Sat57 265 N Beijing0->Sat57
55483.2000 M785 943713 4 14130.2000 Sat68 Beijing0 64 N Sat68->Sat24->Kashi1->Sat57->Beijing0
55487.2000 M993 982315 1 2086.2000 Sat57 Beijing0 265 N Sat57->Beijing0
55489.4000 M753 548567 3 14136.4000 Sat24 Beijing0 64 N Sat24->Kashi1->Sat57->Beijing0
55493.0000 M945 876827 2 2092.0000 Kashi1 Beijing0 265 N Kashi1->Sat57->Beijing0
55496.7000 M857 918433 4 10059.7000 Sat68 Beijing0 132 N Sat68->Sat24->Kashi1->Sat57->Beijing0
55500.3000 M897 888257 3 6504.3000 Sat24 Beijing0 191 N Sat24->Kashi1->Sat57->Beijing0
55503.2000 M825 714314 3 10066.2000 Sat24 Beijing0 132 N Sat24->Kashi1->Sat57->Beijing0
55511.9000 M961 740492 3 2110.9000 Sat13 Beijing0 264 N Sat13->Sat46->Sat57->Beijing0
55514.5000 M985 649613 2 2113.5000 Sat46 Beijing0 264 N Sat46->Sat57->Beijing0
55538.5000 M937 782615 2 2137.5000 Beijing0 Kashi1 264 N Beijing0->Sat57->Kashi1
55541.0000 M942 622328 2 2140.0000 Beijing0 Sat46 264 N Beijing0->Sat57->Sat46
56468.8000 M1014 731000 1 6.8000 Beijing0 Sat46 299 N Beijing0->Sat46
56472.0000 M1057 793921 1 10.0000 Sat46 Beijing0 299 N Sat46->Beijing0
56474.9000 M1063 714974 1 12.9000 Sat46 Sat57 299 N Sat46->Sat57
56477.4000 M1071 614868 1 15.4000 Sat57 Sat46 299 N Sat57->Sat46
56502.0000 M1065 986680 2 40.0000 Sat57 Beijing0 299 N Sat57->Sat46->Beijing0
56525.7000 M1015 559903 2 63.7000 Beijing0 Sat57 298 N Beijing0->Sat46->Sat57
57146.8000 M1068 683488 2 684.8000 Sat57 Sat13 288 N Sat57->Sat46->Sat13
57150.6000 M1060 929184 1 688.6000 Sat46 Sat13 288 N Sat46->Sat13
57153.9000 M980 804101 4 3752.9000 Sat35 Sat13 237 N Sat35->Kashi1->Sat57->Sat46->Sat13
57156.8000 M1011 707794 2 694.8000 Beijing0 Sat13 288 N Beijing0->Sat46->Sat13
57160.3000 M900 852533 4 8164.3000 Sat24 Sat13 163 N Sat24->Kashi1->Sat57->Sat46->Sat13
57162.4000 M947 508487 3 3761.4000 Kashi1 Sat13 237 N Kashi1->Sat57->Sat46->Sat13
57165.1000 M860 667871 5 11728.1000 Sat68 Sat13 104 N Sat68->Sat24->Kashi1->Sat57->Sat46->Sat13
57167.7000 M939 626897 3 3766.7000 Beijing0 Sat13 237 N Beijing0->Sat57->Sat46->Sat13
57171.3000 M1038 894847 1 709.3000 Sat13 Sat46 288 N Sat13->Sat46
57619.3000 M1003 803308 1 4218.3000 Sat68 Sanya2 229 N Sat68->Sanya2
57622.0000 M931 650722 1 8626.0000 Sat68 Sanya2 156 N Sat68->Sanya2
57625.2000 M1075 791670 1 1163.2000 Sat68 Sanya2 280 N Sat68->Sanya2
57627.7000 M824 611998 4 12190.7000 Sat13 Sat68 96 N Sat13->Sat46->Sat57->Sanya2->Sat68
57631.6000 M960 966809 1 4230.6000 Sanya2 Sat68 229 N Sanya2->Sat68
57634.7000 M888 750939 1 8638.7000 Sanya2 Sat68 156 N Sanya2->Sat68
57636.9000 M856 534782 2 12199.9000 Sat57 Sat68 96 N Sat57->Sanya2->Sat68
57639.8000 M912 717579 2 8643.8000 Sat35 Sat68 155 N Sat35->Sanya2->Sat68
57642.9000 M728 772495 3 16289.9000 Beijing0 Sat68 28 N Beijing0->Sat35->Sanya2->Sat68
57646.7000 M872 948206 3 8650.7000 Beijing0 Sat68 155 N Beijing0->Sat57->Sanya2->Sat68
57649.1000 M1032 578428 1 1187.1000 Sanya2 Sat68 280 N Sanya2->Sat68
57651.2000 M840 507801 2 12214.2000 Sat35 Sat68 96 N Sat35->Sanya2->Sat68
57654.3000 M800 768233 3 12217.3000 Beijing0 Sat68 96 N Beijing0->Sat35->Sanya2->Sat68
57656.4000 M928 503057 2 8660.4000 Sat57 Sat68 155 N Sat57->Sanya2->Sat68
57659.7000 M848 820678 3 12222.7000 Sat46 Sat68 96 N Sat46->Sat57->Sanya2->Sat68
58021.3000 M1001 555781 1 4620.3000 Sat68 Beijing0 222 N Sat68->Beijing0
58025.3000 M929 990219 1 9029.3000 Sat68 Beijing0 149 N Sat68->Beijing0
58027.7000 M1073 585540 1 1565.7000 Sat68 Beijing0 273 N Sat68->Beijing0
58031.0000 M1016 811089 1 1569.0000 Beijing0 Sat68 273 N Beijing0->Sat68
58033.7000 M944 653769 1 4632.7000 Beijing0 Sat68 222 N Beijing0->Sat68
58256.1000 M1039 763073 2 1794.1000 Sat13 Sat57 270 N Sat13->Sat46->Sat57
59414.3000 M1021 803514 1 2952.3000 Kashi1 Sat35 250 N Kashi1->Sat35
59416.4000 M965 509312 4 6015.4000 Sat13 Sat35 199 N Sat13->Sat46->Sat57->Kashi1->Sat35
59419.2000 M998 680679 2 6018.2000 Sat57 Sat35 199 N Sat57->Kashi1->Sat35
59423.0000 M869 943266 3 10427.0000 Beijing0 Sat35 126 N Beijing0->Sat57->Kashi1->Sat35
59425.8000 M990 692060 3 6024.8000 Sat46 Sat35 199 N Sat46->Sat57->Kashi1->Sat35
59429.0000 M941 798960 3 6028.0000 Beijing0 Sat35 199 N Beijing0->Sat57->Kashi1->Sat35
59432.5000 M1050 872102 1 2970.5000 Sat35 Kashi1 250 N Sat35->Kashi1
59434.9000 M954 588576 2 6033.9000 Sanya2 Kashi1 199 N Sanya2->Sat35->Kashi1
59940.2000 M1110 794881 1 10.2000 Sat13 Sat46 299 N Sat13->Sat46
59943.2000 M1132 740673 1 13.2000 Sat46 Sat13 299 N Sat46->Sat13
61006.2000 M1066 548566 1 4544.2000 Sat57 Kashi1 224 N Sat57->Kashi1
61008.8000 M1138 639864 1 1078.8000 Sat57 Kashi1 282 N Sat57->Kashi1
61011.3000 M1023 619460 1 4549.3000 Kashi1 Sat57 224 N Kashi1->Sat57
61014.4000 M1095 751855 1 1084.4000 Kashi1 Sat57 281 N Kashi1->Sat57
61016.7000 M1055 573962 2 4554.7000 Sat35 Sat57 224 N Sat35->Kashi1->Sat57
61020.2000 M959 857445 3 7619.2000 Sanya2 Sat57 173 N Sanya2->Sat35->Kashi1->Sat57
61136.5000 M958 895329 4 7735.5000 Sanya2 Sat46 171 N Sanya2->Sat35->Kashi1->Sat57->Sat46
61140.0000 M1054 864355 3 4678.0000 Sat35 Sat46 222 N Sat35->Kashi1->Sat57->Sat46
61144.0000 M1143 976507 1 1214.0000 Sat57 Sat46 279 N Sat57->Sat46
61146.6000 M1094 649468 2 1216.6000 Kashi1 Sat46 279 N Kashi1->Sat57->Sat46
61148.9000 M1022 561706 2 4686.9000 Kashi1 Sat46 221 N Kashi1->Sat57->Sat46
61151.8000 M1135 719294 1 1221.8000 Sat46 Sat57 279 N Sat46->Sat57
61155.3000 M1111 863025 2 1225.3000 Sat13 Sat57 279 N Sat13->Sat46->Sat57
61226.7000 M1130 830636 2 1296.7000 Sat46 Kashi1 278 N Sat46->Sat57->Kashi1
61230.4000 M1034 924477 3 4768.4000 Sat13 Kashi1 220 N Sat13->Sat46->Sat57->Kashi1
61234.2000 M1009 928039 3 4772.2000 Beijing0 Kashi1 220 N Beijing0->Sat46->Sat57->Kashi1
61236.5000 M1058 563802 2 4774.5000 Sat46 Kashi1 220 N Sat46->Sat57->Kashi1
61238.7000 M1106 531861 3 1308.7000 Sat13 Kashi1 278 N Sat13->Sat46->Sat57->Kashi1
61679.7000 M1080 911903 2 5217.7000 Sat68 Sat57 213 N Sat68->Beijing0->Sat57
61682.2000 M1087 621761 1 1752.2000 Beijing0 Sat57 270 N Beijing0->Sat57
61685.7000 M1008 853856 2 8284.7000 Sat68 Sat57 161 N Sat68->Beijing0->Sat57
61688.6000 M936 705144 2 12692.6000 Sat68 Sat57 88 N Sat68->Beijing0->Sat57
61692.6000 M1137 997845 1 1762.6000 Sat57 Beijing0 270 N Sat57->Beijing0
61694.7000 M977 510867 3 8293.7000 Sat35 Beijing0 161 N Sat35->Kashi1->Sat57->Beijing0
61698.3000 M1033 884064 3 5236.3000 Sat13 Beijing0 212 N Sat13->Sat46->Sat57->Beijing0
61701.6000 M1129 824783 2 1771.6000 Sat46 Beijing0 270 N Sat46->Sat57->Beijing0
61703.9000 M1105 573971 3 1773.9000 Sat13 Beijing0 270 N Sat13->Sat46->Sat57->Beijing0
61707.6000 M953 913264 4 8306.6000 Sanya2 Beijing0 161 N Sanya2->Sat35->Kashi1->Sat57->Beijing0
61711.2000 M1017 893908 2 5249.2000 Kashi1 Beijing0 212 N Kashi1->Sat57->Beijing0
61714.6000 M905 839008 3 12718.6000 Sat35 Beijing0 88 N Sat35->Kashi1->Sat57->Beijing0
61717.4000 M1049 693540 3 5255.4000 Sat35 Beijing0 212 N Sat35->Kashi1->Sat57->Beijing0
61720.6000 M1089 776460 2 1790.6000 Kashi1 Beijing0 270 N Kashi1->Sat57->Beijing0
61948.3000 M1007 843085 3 8547.3000 Sat68 Sat46 157 N Sat68->Beijing0->Sat57->Sat46
61951.1000 M935 686192 3 12955.1000 Sat68 Sat46 84 N Sat68->Beijing0->Sat57->Sat46
61953.2000 M1086 520468 2 2023.2000 Beijing0 Sat46 266 N Beijing0->Sat57->Sat46
61955.7000 M1079 623463 3 5493.7000 Sat68 Sat46 208 N Sat68->Beijing0->Sat57->Sat46
62002.4000 M1002 649958 4 8601.4000 Sat68 Kashi1 156 N Sat68->Beijing0->Sat57->Sat46->Kashi1
62004.5000 M1081 520510 3 2074.5000 Beijing0 Kashi1 265 N Beijing0->Sat57->Sat46->Kashi1
62007.8000 M930 823622 4 13011.8000 Sat68 Kashi1 83 N Sat68->Beijing0->Sat57->Sat46->Kashi1
62010.0000 M1074 545134 4 5548.0000 Sat68 Kashi1 207 N Sat68->Beijing0->Sat57->Sat46->Kashi1
62460.8000 M1102 938911 1 2530.8000 Sanya2 Sat46 257 N Sanya2->Sat46
62463.9000 M1030 754136 1 6001.9000 Sanya2 Sat46 199 N Sanya2->Sat46
62467.9000 M1139 995697 3 2537.9000 Sat57 Sanya2 257 N Sat57->Kashi1->Sat46->Sanya2
62471.1000 M1107 794410 2 2541.1000 Sat13 Sanya2 257 N Sat13->Sat46->Sanya2
62473.9000 M1010 678857 2 6011.9000 Beijing0 Sanya2 199 N Beijing0->Sat46->Sanya2
62476.9000 M1035 747842 2 6014.9000 Sat13 Sanya2 199 N Sat13->Sat46->Sanya2
62479.1000 M1067 542830 3 6017.1000 Sat57 Sanya2 199 N Sat57->Kashi1->Sat46->Sanya2
62482.9000 M938 935672 2 9081.9000 Beijing0 Sanya2 148 N Beijing0->Sat46->Sanya2
62486.1000 M963 775082 2 9085.1000 Sat13 Sanya2 148 N Sat13->Sat46->Sanya2
62489.0000 M1131 701063 1 2559.0000 Sat46 Sanya2 257 N Sat46->Sanya2
62491.9000 M987 721766 1 9090.9000 Sat46 Sanya2 148 N Sat46->Sanya2
62495.9000 M995 993036 3 9094.9000 Sat57 Sanya2 148 N Sat57->Kashi1->Sat46->Sanya2
62499.2000 M1059 818605 1 6037.2000 Sat46 Sanya2 199 N Sat46->Sanya2
62501.5000 M1090 559312 2 2571.5000 Kashi1 Sanya2 257 N Kashi1->Sat46->Sanya2
62504.4000 M1018 703695 2 6042.4000 Kashi1 Sanya2 199 N Kashi1->Sat46->Sanya2
62650.3000 M1025 933595 2 6188.3000 Sanya2 Beijing0 196 N Sanya2->Sat46->Beijing0
62652.8000 M1097 600747 2 2722.8000 Sanya2 Beijing0 254 N Sanya2->Sat46->Beijing0
62666.6000 M1082 998186 2 2736.6000 Beijing0 Sanya2 254 N Beijing0->Sat46->Sanya2
62749.2000 M1019 785946 3 6287.2000 Kashi1 Sat13 195 N Kashi1->Sat57->Sat46->Sat13
62752.4000 M1083 785548 3 2822.4000 Beijing0 Sat13 252 N Beijing0->Sat57->Sat46->Sat13
62755.9000 M1027 858391 2 6293.9000 Sanya2 Sat13 195 N Sanya2->Sat46->Sat13
62758.5000 M1076 641683 4 6296.5000 Sat68 Sat13 195 N Sat68->Beijing0->Sat57->Sat46->Sat13
62761.8000 M955 811543 5 9360.8000 Sanya2 Sat13 143 N Sanya2->Sat35->Kashi1->Sat57->Sat46->Sat13
62764.6000 M1004 677609 4 9363.6000 Sat68 Sat13 143 N Sat68->Beijing0->Sat57->Sat46->Sat13
62766.9000 M1052 561949 4 6304.9000 Sat35 Sat13 194 N Sat35->Kashi1->Sat57->Sat46->Sat13
62770.0000 M1099 752565 2 2840.0000 Sanya2 Sat13 252 N Sanya2->Sat46->Sat13
62772.4000 M1091 580534 3 2842.4000 Kashi1 Sat13 252 N Kashi1->Sat57->Sat46->Sat13
62775.8000 M932 844026 4 13779.8000 Sat68 Sat13 70 N Sat68->Beijing0->Sat57->Sat46->Sat13
62779.5000 M1140 900305 2 2849.5000 Sat57 Sat13 252 N Sat57->Sat46->Sat13
63255.1000 M1147 762068 1 3325.1000 Sat68 Sanya2 244 N Sat68->Sanya2
63258.2000 M1136 769675 2 3328.2000 Sat46 Sat68 244 N Sat46->Sanya2->Sat68
63260.5000 M1112 567464 3 3330.5000 Sat13 Sat68 244 N Sat13->Sat46->Sanya2->Sat68
63263.4000 M1144 720546 4 3333.4000 Sat57 Sat68 244 N Sat57->Kashi1->Sat46->Sanya2->Sat68
63266.9000 M1064 858265 2 6804.9000 Sat46 Sat68 186 N Sat46->Sanya2->Sat68
63269.7000 M984 698634 4 9868.7000 Sat35 Sat68 135 N Sat35->Kashi1->Sat46->Sanya2->Sat68
63273.2000 M992 859552 2 9872.2000 Sat46 Sat68 135 N Sat46->Sanya2->Sat68
63275.9000 M1000 652026 3 9874.9000 Sat57 Sat68 135 N Sat57->Sat46->Sanya2->Sat68
63278.6000 M1096 655825 3 3348.6000 Kashi1 Sat68 244 N Kashi1->Sat46->Sanya2->Sat68
63282.4000 M880 948504 3 14286.4000 Kashi1 Sat68 61 N Kashi1->Sat46->Sanya2->Sat68
63286.2000 M1072 944505 3 6824.2000 Sat57 Sat68 186 N Sat57->Sat46->Sanya2->Sat68
63288.4000 M952 544056 3 9887.4000 Kashi1 Sat68 135 N Kashi1->Sat46->Sanya2->Sat68
63290.9000 M1024 608758 3 6828.9000 Kashi1 Sat68 186 N Kashi1->Sat46->Sanya2->Sat68
63294.6000 M920 908572 2 14298.6000 Sat46 Sat68 61 N Sat46->Sanya2->Sat68
63298.4000 M968 948939 3 9897.4000 Sat13 Sat68 135 N Sat13->Sat46->Sanya2->Sat68
63300.9000 M1056 620993 4 6838.9000 Sat35 Sat68 186 N Sat35->Kashi1->Sat46->Sanya2->Sat68
63303.4000 M896 618726 3 14307.4000 Sat13 Sat68 61 N Sat13->Sat46->Sanya2->Sat68
63306.7000 M1040 817470 3 6844.7000 Sat13 Sat68 185 N Sat13->Sat46->Sanya2->Sat68
63310.7000 M1104 998836 1 3380.7000 Sanya2 Sat68 243 N Sanya2->Sat68
63501.5000 M1088 869096 1 3571.5000 Beijing0 Sat68 240 N Beijing0->Sat68
63504.8000 M1145 802435 1 3574.8000 Sat68 Beijing0 240 N Sat68->Beijing0
64011.9000 M1031 711007 2 7549.9000 Sanya2 Sat57 174 N Sanya2->Sat46->Sat57
64014.8000 M1103 711539 2 4084.8000 Sanya2 Sat57 231 N Sanya2->Sat46->Sat57
64322.9000 M1207 724829 1 2.9000 Sat46 Sat57 299 N Sat46->Sat57
64326.2000 M1215 822389 1 6.2000 Sat57 Sat46 299 N Sat57->Sat46
65579.6000 M1204 887427 1 1259.6000 Sat46 Sat13 279 N Sat46->Sat13
65583.3000 M1212 904189 2 1263.3000 Sat57 Sat13 278 N Sat57->Sat46->Sat13
65585.7000 M1182 575843 1 1265.7000 Sat13 Sat46 278 N Sat13->Sat46
65781.5000 M1183 609765 1 1461.5000 Sat13 Sat57 275 N Sat13->Sat57
65852.9000 M1184 969156 2 1532.9000 Sat13 Sat68 274 N Sat13->Sat46->Sat68
65855.8000 M1208 716831 1 1535.8000 Sat46 Sat68 274 N Sat46->Sat68
65858.4000 M1216 644217 2 1538.4000 Sat57 Sat68 274 N Sat57->Sat46->Sat68
65862.2000 M1223 938739 1 1542.2000 Sat68 Sat46 274 N Sat68->Sat46
65866.2000 M1151 984622 1 5936.2000 Sat68 Sat46 201 N Sat68->Sat46
65975.6000 M1220 799847 2 1655.6000 Sat68 Sat13 272 N Sat68->Sat46->Sat13
65978.6000 M1148 727083 2 6048.6000 Sat68 Sat13 199 N Sat68->Sat46->Sat13
66001.8000 M1152 591622 3 6071.8000 Sat68 Sat57 198 N Sat68->Sat46->Sat13->Sat57
66004.0000 M1224 536513 3 1684.0000 Sat68 Sat57 271 N Sat68->Sat46->Sat13->Sat57
67135.6000 M1167 629996 1 2815.6000 Kashi1 Sat57 253 N Kashi1->Sat57
67139.2000 M1178 878133 2 2819.2000 Sat13 Kashi1 253 N Sat13->Sat57->Kashi1
67143.0000 M1210 945636 1 2823.0000 Sat57 Kashi1 252 N Sat57->Kashi1
67218.0000 M1218 821306 3 2898.0000 Sat68 Kashi1 251 N Sat68->Sat46->Sat57->Kashi1
67220.2000 M1098 540400 3 7290.2000 Sanya2 Kashi1 178 N Sanya2->Sat46->Sat57->Kashi1
67222.4000 M1026 541494 3 10760.4000 Sanya2 Kashi1 120 N Sanya2->Sat46->Sat57->Kashi1
67226.1000 M1202 912931 2 2906.1000 Sat46 Kashi1 251 N Sat46->Sat57->Kashi1
67230.1000 M1146 997788 3 7300.1000 Sat68 Kashi1 178 N Sat68->Sat46->Sat57->Kashi1
67287.2000 M1166 607121 2 2967.2000 Kashi1 Sat46 250 N Kashi1->Sat57->Sat46
67664.8000 M1161 926344 2 3344.8000 Kashi1 Beijing0 244 N Kashi1->Sat57->Beijing0
67667.1000 M1209 551056 1 3347.1000 Sat57 Beijing0 244 N Sat57->Beijing0
67670.3000 M1177 780316 2 3350.3000 Sat13 Beijing0 244 N Sat13->Sat57->Beijing0
67674.3000 M1159 989879 1 3354.3000 Beijing0 Sat57 244 N Beijing0->Sat57
67703.1000 M1158 679575 2 3383.1000 Beijing0 Sat46 243 N Beijing0->Sat57->Sat46
67706.5000 M1153 840270 2 3386.5000 Beijing0 Kashi1 243 N Beijing0->Sat57->Kashi1
67736.6000 M1201 936793 2 3416.6000 Sat46 Beijing0 243 N Sat46->Sat57->Beijing0
68278.1000 M1231 599696 1 5.1000 Beijing0 Sat57 299 N Beijing0->Sat57
68278.8000 M1238 693254 1 5.8000 Kashi1 Sat46 299 N Kashi1->Sat46
68281.3000 M1274 623448 1 8.3000 Sat46 Kashi1 299 N Sat46->Kashi1
68281.4000 M1281 811941 1 8.4000 Sat57 Beijing0 299 N Sat57->Beijing0
68287.5000 M1279 755888 1 14.5000 Sat46 Sat57 299 N Sat46->Sat57
68290.4000 M1287 714730 1 17.4000 Sat57 Sat46 299 N Sat57->Sat46
68309.0000 M1230 993340 1 36.0000 Beijing0 Sat46 299 N Beijing0->Sat46
68312.0000 M1233 742326 2 39.0000 Kashi1 Beijing0 299 N Kashi1->Sat46->Beijing0
68315.6000 M1282 879869 2 42.6000 Sat57 Kashi1 299 N Sat57->Sat46->Kashi1
68318.2000 M1273 626491 1 45.2000 Sat46 Beijing0 299 N Sat46->Beijing0
68320.9000 M1225 650314 3 47.9000 Beijing0 Kashi1 299 N Beijing0->Sat57->Sat46->Kashi1
68384.2000 M1246 633176 1 111.2000 Sanya2 Sat46 298 N Sanya2->Sat46
68387.4000 M1174 788080 1 4067.4000 Sanya2 Sat46 232 N Sanya2->Sat46
