# time  ID  size  fromHost  toHost  TTL  isResponse
53401.0000 M1005 566360 Sat68 Sat24 300 N 
53401.0000 M1006 902350 Sat68 Sat35 300 N 
53401.0000 M1007 843085 Sat68 Sat46 300 N 
53401.0000 M1008 853856 Sat68 Sat57 300 N 
56462.0000 M1009 928039 Beijing0 Kashi1 300 N 
56462.0000 M1010 678857 Beijing0 Sanya2 300 N 
56462.0000 M1011 707794 Beijing0 Sat13 300 N 
56462.0000 M1012 883113 Beijing0 Sat24 300 N 
56462.0000 M1013 764272 Beijing0 Sat35 300 N 
56462.0000 M1014 731000 Beijing0 Sat46 300 N 
56462.0000 M1015 559903 Beijing0 Sat57 300 N 
56462.0000 M1016 811089 Beijing0 Sat68 300 N 
56462.0000 M1017 893908 Kashi1 Beijing0 300 N 
56462.0000 M1018 703695 Kashi1 Sanya2 300 N 
56462.0000 M1019 785946 Kashi1 Sat13 300 N 
56462.0000 M1020 686796 Kashi1 Sat24 300 N 
56462.0000 M1021 803514 Kashi1 Sat35 300 N 
56462.0000 M1022 561706 Kashi1 Sat46 300 N 
56462.0000 M1023 619460 Kashi1 Sat57 300 N 
56462.0000 M1024 608758 Kashi1 Sat68 300 N 
56462.0000 M1025 933595 Sanya2 Beijing0 300 N 
56462.0000 M1026 541494 Sanya2 Kashi1 300 N 
56462.0000 M1027 858391 Sanya2 Sat13 300 N 
56462.0000 M1028 642685 Sanya2 Sat24 300 N 
56462.0000 M1029 787279 Sanya2 Sat35 300 N 
56462.0000 M1030 754136 Sanya2 Sat46 300 N 
56462.0000 M1031 711007 Sanya2 Sat57 300 N 
56462.0000 M1032 578428 Sanya2 Sat68 300 N 
56462.0000 M1033 884064 Sat13 Beijing0 300 N 
56462.0000 M1034 924477 Sat13 Kashi1 300 N 
56462.0000 M1035 747842 Sat13 Sanya2 300 N 
56462.0000 M1036 530322 Sat13 Sat24 300 N 
56462.0000 M1037 973216 Sat13 Sat35 300 N 
56462.0000 M1038 894847 Sat13 Sat46 300 N 
56462.0000 M1039 763073 Sat13 Sat57 300 N 
56462.0000 M1040 817470 Sat13 Sat68 300 N 
56462.0000 M1041 914007 Sat24 Beijing0 300 N 
56462.0000 M1042 996561 Sat24 Kashi1 300 N 
56462.0000 M1043 977750 Sat24 Sanya2 300 N 
56462.0000 M1044 730265 Sat24 Sat13 300 N 
56462.0000 M1045 555732 Sat24 Sat35 300 N 
56462.0000 M1046 731976 Sat24 Sat46 300 N 
56462.0000 M1047 612093 Sat24 Sat57 300 N 
56462.0000 M1048 939984 Sat24 Sat68 300 N 
56462.0000 M1049 693540 Sat35 Beijing0 300 N 
56462.0000 M1050 872102 Sat35 Kashi1 300 N 
56462.0000 M1051 865488 Sat35 Sanya2 300 N 
56462.0000 M1052 561949 Sat35 Sat13 300 N 
56462.0000 M1053 628417 Sat35 Sat24 300 N 
56462.0000 M1054 864355 Sat35 Sat46 300 N 
56462.0000 M1055 573962 Sat35 Sat57 300 N 
56462.0000 M1056 620993 Sat35 Sat68 300 N 
56462.0000 M1057 793921 Sat46 Beijing0 300 N 
56462.0000 M1058 563802 Sat46 Kashi1 300 N 
56462.0000 M1059 818605 Sat46 Sanya2 300 N 
56462.0000 M1060 929184 Sat46 Sat13 300 N 
56462.0000 M1061 585712 Sat46 Sat24 300 N 
56462.0000 M1062 513133 Sat46 Sat35 300 N 
56462.0000 M1063 714974 Sat46 Sat57 300 N 
56462.0000 M1064 858265 Sat46 Sat68 300 N 
56462.0000 M1065 986680 Sat57 Beijing0 300 N 
56462.0000 M1066 548566 Sat57 Kashi1 300 N 
56462.0000 M1067 542830 Sat57 Sanya2 300 N 
56462.0000 M1068 683488 Sat57 Sat13 300 N 
56462.0000 M1069 925212 Sat57 Sat24 300 N 
56462.0000 M1070 998284 Sat57 Sat35 300 N 
56462.0000 M1071 614868 Sat57 Sat46 300 N 
56462.0000 M1072 944505 Sat57 Sat68 300 N 
56462.0000 M1073 585540 Sat68 Beijing0 300 N 
56462.0000 M1074 545134 Sat68 Kashi1 300 N 
56462.0000 M1075 791670 Sat68 Sanya2 300 N 
56462.0000 M1076 641683 Sat68 Sat13 300 N 
56462.0000 M1077 755411 Sat68 Sat24 300 N 
56462.0000 M1078 589551 Sat68 Sat35 300 N 
56462.0000 M1079 623463 Sat68 Sat46 300 N 
56462.0000 M1080 911903 Sat68 Sat57 300 N 
59930.0000 M1081 520510 Beijing0 Kashi1 300 N 
59930.0000 M1082 998186 Beijing0 Sanya2 300 N 
59930.0000 M1083 785548 Beijing0 Sat13 300 N 
59930.0000 M1084 864051 Beijing0 Sat24 300 N 
59930.0000 M1085 672560 Beijing0 Sat35 300 N 
59930.0000 M1086 520468 Beijing0 Sat46 300 N 
59930.0000 M1087 621761 Beijing0 Sat57 300 N 
59930.0000 M1088 869096 Beijing0 Sat68 300 N 
59930.0000 M1089 776460 Kashi1 Beijing0 300 N 
59930.0000 M1090 559312 Kashi1 Sanya2 300 N 
59930.0000 M1091 580534 Kashi1 Sat13 300 N 
59930.0000 M1092 978478 Kashi1 Sat24 300 N 
59930.0000 M1093 770451 Kashi1 Sat35 300 N 
59930.0000 M1094 649468 Kashi1 Sat46 300 N 
59930.0000 M1095 751855 Kashi1 Sat57 300 N 
59930.0000 M1096 655825 Kashi1 Sat68 300 N 
59930.0000 M1097 600747 Sanya2 Beijing0 300 N 
59930.0000 M1098 540400 Sanya2 Kashi1 300 N 
59930.0000 M1099 752565 Sanya2 Sat13 300 N 
59930.0000 M1100 967782 Sanya2 Sat24 300 N 
59930.0000 M1101 668070 Sanya2 Sat35 300 N 
59930.0000 M1102 938911 Sanya2 Sat46 300 N 
59930.0000 M1103 711539 Sanya2 Sat57 300 N 
59930.0000 M1104 998836 Sanya2 Sat68 300 N 
59930.0000 M1105 573971 Sat13 Beijing0 300 N 
59930.0000 M1106 531861 Sat13 Kashi1 300 N 
59930.0000 M1107 794410 Sat13 Sanya2 300 N 
59930.0000 M1108 870736 Sat13 Sat24 300 N 
59930.0000 M1109 841633 Sat13 Sat35 300 N 
59930.0000 M1110 794881 Sat13 Sat46 300 N 
59930.0000 M1111 863025 Sat13 Sat57 300 N 
59930.0000 M1112 567464 Sat13 Sat68 300 N 
59930.0000 M1113 507563 Sat24 Beijing0 300 N 
59930.0000 M1114 722733 Sat24 Kashi1 300 N 
59930.0000 M1115 709005 Sat24 Sanya2 300 N 
59930.0000 M1116 904245 Sat24 Sat13 300 N 
59930.0000 M1117 842725 Sat24 Sat35 300 N 
59930.0000 M1118 563112 Sat24 Sat46 300 N 
59930.0000 M1119 835433 Sat24 Sat57 300 N 
59930.0000 M1120 816403 Sat24 Sat68 300 N 
59930.0000 M1121 971618 Sat35 Beijing0 300 N 
59930.0000 M1122 934468 Sat35 Kashi1 300 N 
59930.0000 M1123 616370 Sat35 Sanya2 300 N 
59930.0000 M1124 958956 Sat35 Sat13 300 N 
59930.0000 M1125 613983 Sat35 Sat24 300 N 
59930.0000 M1126 868443 Sat35 Sat46 300 N 
59930.0000 M1127 916882 Sat35 Sat57 300 N 
59930.0000 M1128 738448 Sat35 Sat68 300 N 
59930.0000 M1129 824783 Sat46 Beijing0 300 N 
59930.0000 M1130 830636 Sat46 Kashi1 300 N 
59930.0000 M1131 701063 Sat46 Sanya2 300 N 
59930.0000 M1132 740673 Sat46 Sat13 300 N 
59930.0000 M1133 866307 Sat46 Sat24 300 N 
59930.0000 M1134 814692 Sat46 Sat35 300 N 
59930.0000 M1135 719294 Sat46 Sat57 300 N 
59930.0000 M1136 769675 Sat46 Sat68 300 N 
59930.0000 M1137 997845 Sat57 Beijing0 300 N 
59930.0000 M1138 639864 Sat57 Kashi1 300 N 
59930.0000 M1139 995697 Sat57 Sanya2 300 N 
59930.0000 M1140 900305 Sat57 Sat13 300 N 
59930.0000 M1141 773714 Sat57 Sat24 300 N 
59930.0000 M1142 556047 Sat57 Sat35 300 N 
59930.0000 M1143 976507 Sat57 Sat46 300 N 
59930.0000 M1144 720546 Sat57 Sat68 300 N 
59930.0000 M1145 802435 Sat68 Beijing0 300 N 
59930.0000 M1146 997788 Sat68 Kashi1 300 N 
59930.0000 M1147 762068 Sat68 Sanya2 300 N 
59930.0000 M1148 727083 Sat68 Sat13 300 N 
59930.0000 M1149 643126 Sat68 Sat24 300 N 
59930.0000 M1150 597992 Sat68 Sat35 300 N 
59930.0000 M1151 984622 Sat68 Sat46 300 N 
59930.0000 M1152 591622 Sat68 Sat57 300 N 
64320.0000 M1153 840270 Beijing0 Kashi1 300 N 
64320.0000 M1154 668170 Beijing0 Sanya2 300 N 
64320.0000 M1155 731919 Beijing0 Sat13 300 N 
64320.0000 M1156 803939 Beijing0 Sat24 300 N 
64320.0000 M1157 682912 Beijing0 Sat35 300 N 
64320.0000 M1158 679575 Beijing0 Sat46 300 N 
64320.0000 M1159 989879 Beijing0 Sat57 300 N 
64320.0000 M1160 948406 Beijing0 Sat68 300 N 
64320.0000 M1161 926344 Kashi1 Beijing0 300 N 
64320.0000 M1162 641128 Kashi1 Sanya2 300 N 
64320.0000 M1163 825170 Kashi1 Sat13 300 N 
64320.0000 M1164 817782 Kashi1 Sat24 300 N 
64320.0000 M1165 798056 Kashi1 Sat35 300 N 
64320.0000 M1166 607121 Kashi1 Sat46 300 N 
64320.0000 M1167 629996 Kashi1 Sat57 300 N 
64320.0000 M1168 529544 Kashi1 Sat68 300 N 
64320.0000 M1169 724579 Sanya2 Beijing0 300 N 
64320.0000 M1170 661182 Sanya2 Kashi1 300 N 
64320.0000 M1171 811992 Sanya2 Sat13 300 N 
64320.0000 M1172 779063 Sanya2 Sat24 300 N 
64320.0000 M1173 669428 Sanya2 Sat35 300 N 
64320.0000 M1174 788080 Sanya2 Sat46 300 N 
64320.0000 M1175 699464 Sanya2 Sat57 300 N 
64320.0000 M1176 709080 Sanya2 Sat68 300 N 
64320.0000 M1177 780316 Sat13 Beijing0 300 N 
64320.0000 M1178 878133 Sat13 Kashi1 300 N 
64320.0000 M1179 965112 Sat13 Sanya2 300 N 
64320.0000 M1180 574264 Sat13 Sat24 300 N 
64320.0000 M1181 796314 Sat13 Sat35 300 N 
64320.0000 M1182 575843 Sat13 Sat46 300 N 
64320.0000 M1183 609765 Sat13 Sat57 300 N 
64320.0000 M1184 969156 Sat13 Sat68 300 N 
64320.0000 M1185 648818 Sat24 Beijing0 300 N 
64320.0000 M1186 896016 Sat24 Kashi1 300 N 
64320.0000 M1187 533756 Sat24 Sanya2 300 N 
64320.0000 M1188 854133 Sat24 Sat13 300 N 
64320.0000 M1189 899280 Sat24 Sat35 300 N 
64320.0000 M1190 988465 Sat24 Sat46 300 N 
64320.0000 M1191 681868 Sat24 Sat57 300 N 
64320.0000 M1192 996566 Sat24 Sat68 300 N 
64320.0000 M1193 708229 Sat35 Beijing0 300 N 
64320.0000 M1194 884205 Sat35 Kashi1 300 N 
64320.0000 M1195 759677 Sat35 Sanya2 300 N 
64320.0000 M1196 783763 Sat35 Sat13 300 N 
64320.0000 M1197 707088 Sat35 Sat24 300 N 
64320.0000 M1198 559101 Sat35 Sat46 300 N 
64320.0000 M1199 726362 Sat35 Sat57 300 N 
64320.0000 M1200 941440 Sat35 Sat68 300 N 
64320.0000 M1201 936793 Sat46 Beijing0 300 N 
64320.0000 M1202 912931 Sat46 Kashi1 300 N 
64320.0000 M1203 591690 Sat46 Sanya2 300 N 
64320.0000 M1204 887427 Sat46 Sat13 300 N 
64320.0000 M1205 981846 Sat46 Sat24 300 N 
64320.0000 M1206 785380 Sat46 Sat35 300 N 
64320.0000 M1207 724829 Sat46 Sat57 300 N 
64320.0000 M1208 716831 Sat46 Sat68 300 N 
64320.0000 M1209 551056 Sat57 Beijing0 300 N 
64320.0000 M1210 945636 Sat57 Kashi1 300 N 
64320.0000 M1211 948930 Sat57 Sanya2 300 N 
64320.0000 M1212 904189 Sat57 Sat13 300 N 
64320.0000 M1213 981312 Sat57 Sat24 300 N 
64320.0000 M1214 574428 Sat57 Sat35 300 N 
64320.0000 M1215 822389 Sat57 Sat46 300 N 
64320.0000 M1216 644217 Sat57 Sat68 300 N 
64320.0000 M1217 991667 Sat68 Beijing0 300 N 
64320.0000 M1218 821306 Sat68 Kashi1 300 N 
64320.0000 M1219 796116 Sat68 Sanya2 300 N 
64320.0000 M1220 799847 Sat68 Sat13 300 N 
64320.0000 M1221 556109 Sat68 Sat24 300 N 
64320.0000 M1222 885621 Sat68 Sat35 300 N 
64320.0000 M1223 938739 Sat68 Sat46 300 N 
64320.0000 M1224 536513 Sat68 Sat57 300 N 
68273.0000 M1225 650314 Beijing0 Kashi1 300 N 
68273.0000 M1226 579462 Beijing0 Sanya2 300 N 
68273.0000 M1227 781422 Beijing0 Sat13 300 N 
68273.0000 M1228 616734 Beijing0 Sat24 300 N 
68273.0000 M1229 955865 Beijing0 Sat35 300 N 
68273.0000 M1230 993340 Beijing0 Sat46 300 N 
68273.0000 M1231 599696 Beijing0 Sat57 300 N 
68273.0000 M1232 531806 Beijing0 Sat68 300 N 
68273.0000 M1233 742326 Kashi1 Beijing0 300 N 
68273.0000 M1234 571787 Kashi1 Sanya2 300 N 
68273.0000 M1235 720425 Kashi1 Sat13 300 N 
68273.0000 M1236 803896 Kashi1 Sat24 300 N 
68273.0000 M1237 640940 Kashi1 Sat35 300 N 
68273.0000 M1238 693254 Kashi1 Sat46 300 N 
68273.0000 M1239 513483 Kashi1 Sat57 300 N 
68273.0000 M1240 816381 Kashi1 Sat68 300 N 
68273.0000 M1241 756276 Sanya2 Beijing0 300 N 
68273.0000 M1242 998667 Sanya2 Kashi1 300 N 
68273.0000 M1243 987675 Sanya2 Sat13 300 N 
68273.0000 M1244 855904 Sanya2 Sat24 300 N 
68273.0000 M1245 759566 Sanya2 Sat35 300 N 
68273.0000 M1246 633176 Sanya2 Sat46 300 N 
68273.0000 M1247 874593 Sanya2 Sat57 300 N 
68273.0000 M1248 520630 Sanya2 Sat68 300 N 
68273.0000 M1249 719098 Sat13 Beijing0 300 N 
68273.0000 M1250 992926 Sat13 Kashi1 300 N 
68273.0000 M1251 550735 Sat13 Sanya2 300 N 
68273.0000 M1252 708700 Sat13 Sat24 300 N 
68273.0000 M1253 531510 Sat13 Sat35 300 N 
68273.0000 M1254 824014 Sat13 Sat46 300 N 
68273.0000 M1255 521708 Sat13 Sat57 300 N 
68273.0000 M1256 740952 Sat13 Sat68 300 N 
68273.0000 M1257 850740 Sat24 Beijing0 300 N 
68273.0000 M1258 795344 Sat24 Kashi1 300 N 
68273.0000 M1259 598267 Sat24 Sanya2 300 N 
68273.0000 M1260 647384 Sat24 Sat13 300 N 
68273.0000 M1261 675542 Sat24 Sat35 300 N 
68273.0000 M1262 850515 Sat24 Sat46 300 N 
68273.0000 M1263 643757 Sat24 Sat57 300 N 
68273.0000 M1264 714807 Sat24 Sat68 300 N 
68273.0000 M1265 874569 Sat35 Beijing0 300 N 
68273.0000 M1266 650399 Sat35 Kashi1 300 N 
68273.0000 M1267 631807 Sat35 Sanya2 300 N 
68273.0000 M1268 616894 Sat35 Sat13 300 N 
68273.0000 M1269 624443 Sat35 Sat24 300 N 
68273.0000 M1270 975717 Sat35 Sat46 300 N 
68273.0000 M1271 771889 Sat35 Sat57 300 N 
68273.0000 M1272 828359 Sat35 Sat68 300 N 
68273.0000 M1273 626491 Sat46 Beijing0 300 N 
68273.0000 M1274 623448 Sat46 Kashi1 300 N 
68273.0000 M1275 931173 Sat46 Sanya2 300 N 
68273.0000 M1276 575068 Sat46 Sat13 300 N 
68273.0000 M1277 746572 Sat46 Sat24 300 N 
68273.0000 M1278 631989 Sat46 Sat35 300 N 
68273.0000 M1279 755888 Sat46 Sat57 300 N 
68273.0000 M1280 773182 Sat46 Sat68 300 N 
68273.0000 M1281 811941 Sat57 Beijing0 300 N 
68273.0000 M1282 879869 Sat57 Kashi1 300 N 
68273.0000 M1283 995712 Sat57 Sanya2 300 N 
68273.0000 M1284 732226 Sat57 Sat13 300 N 
68273.0000 M1285 878152 Sat57 Sat24 300 N 
68273.0000 M1286 638819 Sat57 Sat35 300 N 
68273.0000 M1287 714730 Sat57 Sat46 300 N 
68273.0000 M1288 692309 Sat57 Sat68 300 N 
68273.0000 M1289 594749 Sat68 Beijing0 300 N 
68273.0000 M1290 765729 Sat68 Kashi1 300 N 
68273.0000 M1291 686799 Sat68 Sanya2 300 N 
68273.0000 M1292 560289 Sat68 Sat13 300 N 
68273.0000 M1293 834762 Sat68 Sat24 300 N 
68273.0000 M1294 556197 Sat68 Sat35 300 N 
68273.0000 M1295 569290 Sat68 Sat46 300 N 
68273.0000 M1296 576231 Sat68 Sat57 300 N 
73082.0000 M1297 519273 Beijing0 Kashi1 300 N 
73082.0000 M1298 888857 Beijing0 Sanya2 300 N 
73082.0000 M1299 940364 Beijing0 Sat13 300 N 
73082.0000 M1300 648646 Beijing0 Sat24 300 N 
73082.0000 M1301 857120 Beijing0 Sat35 300 N 
73082.0000 M1302 870117 Beijing0 Sat46 300 N 
73082.0000 M1303 559185 Beijing0 Sat57 300 N 
73082.0000 M1304 737771 Beijing0 Sat68 300 N 
73082.0000 M1305 534156 Kashi1 Beijing0 300 N 
73082.0000 M1306 796335 Kashi1 Sanya2 300 N 
73082.0000 M1307 930586 Kashi1 Sat13 300 N 
73082.0000 M1308 525771 Kashi1 Sat24 300 N 
73082.0000 M1309 954605 Kashi1 Sat35 300 N 
73082.0000 M1310 507129 Kashi1 Sat46 300 N 
73082.0000 M1311 727696 Kashi1 Sat57 300 N 
73082.0000 M1312 605103 Kashi1 Sat68 300 N 
73082.0000 M1313 933588 Sanya2 Beijing0 300 N 
73082.0000 M1314 840047 Sanya2 Kashi1 300 N 
73082.0000 M1315 787137 Sanya2 Sat13 300 N 
73082.0000 M1316 732384 Sanya2 Sat24 300 N 
73082.0000 M1317 536149 Sanya2 Sat35 300 N 
73082.0000 M1318 996432 Sanya2 Sat46 300 N 
73082.0000 M1319 935333 Sanya2 Sat57 300 N 
73082.0000 M1320 851482 Sanya2 Sat68 300 N 
73082.0000 M1321 703803 Sat13 Beijing0 300 N 
73082.0000 M1322 550397 Sat13 Kashi1 300 N 
73082.0000 M1323 934364 Sat13 Sanya2 300 N 
73082.0000 M1324 613384 Sat13 Sat24 300 N 
73082.0000 M1325 590421 Sat13 Sat35 300 N 
73082.0000 M1326 760188 Sat13 Sat46 300 N 
73082.0000 M1327 506099 Sat13 Sat57 300 N 
73082.0000 M1328 816002 Sat13 Sat68 300 N 
73082.0000 M1329 733390 Sat24 Beijing0 300 N 
73082.0000 M1330 907849 Sat24 Kashi1 300 N 
73082.0000 M1331 798118 Sat24 Sanya2 300 N 
73082.0000 M1332 641728 Sat24 Sat13 300 N 
73082.0000 M1333 989659 Sat24 Sat35 300 N 
73082.0000 M1334 532282 Sat24 Sat46 300 N 
73082.0000 M1335 697599 Sat24 Sat57 300 N 
73082.0000 M1336 862810 Sat24 Sat68 300 N 
73082.0000 M1337 949709 Sat35 Beijing0 300 N 
73082.0000 M1338 812845 Sat35 Kashi1 300 N 
73082.0000 M1339 988060 Sat35 Sanya2 300 N 
73082.0000 M1340 734014 Sat35 Sat13 300 N 
73082.0000 M1341 804326 Sat35 Sat24 300 N 
73082.0000 M1342 795729 Sat35 Sat46 300 N 
73082.0000 M1343 848815 Sat35 Sat57 300 N 
73082.0000 M1344 506924 Sat35 Sat68 300 N 
73082.0000 M1345 617960 Sat46 Beijing0 300 N 
73082.0000 M1346 547278 Sat46 Kashi1 300 N 
73082.0000 M1347 721375 Sat46 Sanya2 300 N 
73082.0000 M1348 967409 Sat46 Sat13 300 N 
73082.0000 M1349 814217 Sat46 Sat24 300 N 
73082.0000 M1350 901266 Sat46 Sat35 300 N 
73082.0000 M1351 641547 Sat46 Sat57 300 N 
73082.0000 M1352 688702 Sat46 Sat68 300 N 
73082.0000 M1353 914563 Sat57 Beijing0 300 N 
73082.0000 M1354 845912 Sat57 Kashi1 300 N 
73082.0000 M1355 878767 Sat57 Sanya2 300 N 
73082.0000 M1356 823045 Sat57 Sat13 300 N 
73082.0000 M1357 988967 Sat57 Sat24 300 N 
73082.0000 M1358 554839 Sat57 Sat35 300 N 
73082.0000 M1359 616575 Sat57 Sat46 300 N 
73082.0000 M1360 959440 Sat57 Sat68 300 N 
73082.0000 M1361 625714 Sat68 Beijing0 300 N 
73082.0000 M1362 547012 Sat68 Kashi1 300 N 
73082.0000 M1363 590160 Sat68 Sanya2 300 N 
73082.0000 M1364 857086 Sat68 Sat13 300 N 
73082.0000 M1365 716312 Sat68 Sat24 300 N 
73082.0000 M1366 902949 Sat68 Sat35 300 N 
73082.0000 M1367 932374 Sat68 Sat46 300 N 
73082.0000 M1368 843194 Sat68 Sat57 300 N 
77535.0000 M1369 629812 Beijing0 Kashi1 300 N 
77535.0000 M1370 679688 Beijing0 Sanya2 300 N 
77535.0000 M1371 959161 Beijing0 Sat13 300 N 
77535.0000 M1372 903043 Beijing0 Sat24 300 N 
77535.0000 M1373 575180 Beijing0 Sat35 300 N 
77535.0000 M1374 888064 Beijing0 Sat46 300 N 
77535.0000 M1375 525168 Beijing0 Sat57 300 N 
77535.0000 M1376 882781 Beijing0 Sat68 300 N 
77535.0000 M1377 595090 Kashi1 Beijing0 300 N 
77535.0000 M1378 814718 Kashi1 Sanya2 300 N 
77535.0000 M1379 837040 Kashi1 Sat13 300 N 
77535.0000 M1380 542017 Kashi1 Sat24 300 N 
77535.0000 M1381 522499 Kashi1 Sat35 300 N 
77535.0000 M1382 783852 Kashi1 Sat46 300 N 
77535.0000 M1383 715775 Kashi1 Sat57 300 N 
77535.0000 M1384 732412 Kashi1 Sat68 300 N 
77535.0000 M1385 526550 Sanya2 Beijing0 300 N 
77535.0000 M1386 761437 Sanya2 Kashi1 300 N 
77535.0000 M1387 853780 Sanya2 Sat13 300 N 
77535.0000 M1388 592224 Sanya2 Sat24 300 N 
77535.0000 M1389 761454 Sanya2 Sat35 300 N 
77535.0000 M1390 512686 Sanya2 Sat46 300 N 
77535.0000 M1391 709615 Sanya2 Sat57 300 N 
77535.0000 M1392 808921 Sanya2 Sat68 300 N 
77535.0000 M1393 986239 Sat13 Beijing0 300 N 
77535.0000 M1394 899662 Sat13 Kashi1 300 N 
77535.0000 M1395 607666 Sat13 Sanya2 300 N 
77535.0000 M1396 695581 Sat13 Sat24 300 N 
77535.0000 M1397 525850 Sat13 Sat35 300 N 
77535.0000 M1398 872250 Sat13 Sat46 300 N 
77535.0000 M1399 691296 Sat13 Sat57 300 N 
77535.0000 M1400 990721 Sat13 Sat68 300 N 
77535.0000 M1401 994710 Sat24 Beijing0 300 N 
77535.0000 M1402 767553 Sat24 Kashi1 300 N 
77535.0000 M1403 646385 Sat24 Sanya2 300 N 
77535.0000 M1404 555112 Sat24 Sat13 300 N 
77535.0000 M1405 602461 Sat24 Sat35 300 N 
77535.0000 M1406 592838 Sat24 Sat46 300 N 
77535.0000 M1407 862959 Sat24 Sat57 300 N 
77535.0000 M1408 956822 Sat24 Sat68 300 N 
77535.0000 M1409 770608 Sat35 Beijing0 300 N 
77535.0000 M1410 714660 Sat35 Kashi1 300 N 
77535.0000 M1411 742000 Sat35 Sanya2 300 N 
77535.0000 M1412 749507 Sat35 Sat13 300 N 
77535.0000 M1413 627256 Sat35 Sat24 300 N 
77535.0000 M1414 715916 Sat35 Sat46 300 N 
77535.0000 M1415 603504 Sat35 Sat57 300 N 
77535.0000 M1416 819404 Sat35 Sat68 300 N 
77535.0000 M1417 734154 Sat46 Beijing0 300 N 
77535.0000 M1418 891657 Sat46 Kashi1 300 N 
77535.0000 M1419 668234 Sat46 Sanya2 300 N 
77535.0000 M1420 745059 Sat46 Sat13 300 N 
77535.0000 M1421 642262 Sat46 Sat24 300 N 
77535.0000 M1422 702085 Sat46 Sat35 300 N 
77535.0000 M1423 598098 Sat46 Sat57 300 N 
77535.0000 M1424 809702 Sat46 Sat68 300 N 
77535.0000 M1425 664301 Sat57 Beijing0 300 N 
77535.0000 M1426 836580 Sat57 Kashi1 300 N 
77535.0000 M1427 519507 Sat57 Sanya2 300 N 
77535.0000 M1428 945389 Sat57 Sat13 300 N 
77535.0000 M1429 707116 Sat57 Sat24 300 N 
77535.0000 M1430 638478 Sat57 Sat35 300 N 
77535.0000 M1431 672640 Sat57 Sat46 300 N 
77535.0000 M1432 786045 Sat57 Sat68 300 N 
77535.0000 M1433 569001 Sat68 Beijing0 300 N 
77535.0000 M1434 533739 Sat68 Kashi1 300 N 
77535.0000 M1435 733657 Sat68 Sanya2 300 N 
77535.0000 M1436 804218 Sat68 Sat13 300 N 
77535.0000 M1437 968185 Sat68 Sat24 300 N 
77535.0000 M1438 768742 Sat68 Sat35 300 N 
77535.0000 M1439 558012 Sat68 Sat46 300 N 
77535.0000 M1440 504121 Sat68 Sat57 300 N 
82530.0000 M1441 845236 Beijing0 Kashi1 300 N 
82530.0000 M1442 549861 Beijing0 Sanya2 300 N 
82530.0000 M1443 727987 Beijing0 Sat13 300 N 
82530.0000 M1444 592389 Beijing0 Sat24 300 N 
82530.0000 M1445 533454 Beijing0 Sat35 300 N 
82530.0000 M1446 857252 Beijing0 Sat46 300 N 
82530.0000 M1447 869717 Beijing0 Sat57 300 N 
82530.0000 M1448 715433 Beijing0 Sat68 300 N 
82530.0000 M1449 783993 Kashi1 Beijing0 300 N 
82530.0000 M1450 723002 Kashi1 Sanya2 300 N 
82530.0000 M1451 862484 Kashi1 Sat13 300 N 
82530.0000 M1452 863107 Kashi1 Sat24 300 N 
82530.0000 M1453 934727 Kashi1 Sat35 300 N 
82530.0000 M1454 763759 Kashi1 Sat46 300 N 
82530.0000 M1455 904510 Kashi1 Sat57 300 N 
82530.0000 M1456 835522 Kashi1 Sat68 300 N 
82530.0000 M1457 685526 Sanya2 Beijing0 300 N 
82530.0000 M1458 997234 Sanya2 Kashi1 300 N 
82530.0000 M1459 802700 Sanya2 Sat13 300 N 
82530.0000 M1460 750128 Sanya2 Sat24 300 N 
82530.0000 M1461 577463 Sanya2 Sat35 300 N 
82530.0000 M1462 996110 Sanya2 Sat46 300 N 
82530.0000 M1463 564692 Sanya2 Sat57 300 N 
82530.0000 M1464 556832 Sanya2 Sat68 300 N 
82530.0000 M1465 668009 Sat13 Beijing0 300 N 
82530.0000 M1466 725542 Sat13 Kashi1 300 N 
82530.0000 M1467 539515 Sat13 Sanya2 300 N 
82530.0000 M1468 724691 Sat13 Sat24 300 N 
82530.0000 M1469 750308 Sat13 Sat35 300 N 
82530.0000 M1470 906989 Sat13 Sat46 300 N 
82530.0000 M1471 911112 Sat13 Sat57 300 N 
82530.0000 M1472 607943 Sat13 Sat68 300 N 
82530.0000 M1473 605489 Sat24 Beijing0 300 N 
82530.0000 M1474 563268 Sat24 Kashi1 300 N 
82530.0000 M1475 568051 Sat24 Sanya2 300 N 
82530.0000 M1476 582877 Sat24 Sat13 300 N 
82530.0000 M1477 786262 Sat24 Sat35 300 N 
82530.0000 M1478 683281 Sat24 Sat46 300 N 
82530.0000 M1479 903708 Sat24 Sat57 300 N 
82530.0000 M1480 889477 Sat24 Sat68 300 N 
82530.0000 M1481 892592 Sat35 Beijing0 300 N 
82530.0000 M1482 502968 Sat35 Kashi1 300 N 
82530.0000 M1483 593496 Sat35 Sanya2 300 N 
82530.0000 M1484 944616 Sat35 Sat13 300 N 
82530.0000 M1485 969017 Sat35 Sat24 300 N 
82530.0000 M1486 674585 Sat35 Sat46 300 N 
82530.0000 M1487 620581 Sat35 Sat57 300 N 
82530.0000 M1488 553138 Sat35 Sat68 300 N 
82530.0000 M1489 672041 Sat46 Beijing0 300 N 
82530.0000 M1490 937701 Sat46 Kashi1 300 N 
82530.0000 M1491 622431 Sat46 Sanya2 300 N 
